n,m,s,r,w,z,independent_groups,dependent_failures,C_t1,C_t4,effective_t4,bytes_equal,syndrome,status
22,2,2,12,16,1,11,4,1012,1012,4,PASS,PASS,PASS
22,2,2,12,16,2,10,6,1028,1028,4,PASS,PASS,PASS
22,2,2,13,16,1,12,4,1096,1096,4,PASS,PASS,PASS
22,2,2,13,16,2,11,6,1112,1112,4,PASS,PASS,PASS
22,2,2,14,16,1,13,4,1180,1180,4,PASS,PASS,PASS
22,2,2,14,16,2,12,6,1196,1196,4,PASS,PASS,PASS
22,2,2,15,32,1,14,4,1264,1264,4,PASS,PASS,PASS
22,2,2,15,32,2,13,6,1280,1280,4,PASS,PASS,PASS
22,2,2,16,32,1,15,4,1348,1348,4,PASS,PASS,PASS
22,2,2,16,32,2,14,6,1364,1364,4,PASS,PASS,PASS
22,2,2,17,32,1,16,4,1432,1432,4,PASS,PASS,PASS
22,2,2,17,32,2,15,6,1448,1448,4,PASS,PASS,PASS
22,2,2,18,16,1,17,4,1516,1516,4,PASS,PASS,PASS
22,2,2,18,16,2,16,6,1532,1532,4,PASS,PASS,PASS
22,2,2,19,32,1,18,4,1600,1600,4,PASS,PASS,PASS
22,2,2,19,32,2,17,6,1616,1616,4,PASS,PASS,PASS
22,2,2,20,32,1,19,4,1684,1684,4,PASS,PASS,PASS
22,2,2,20,32,2,18,6,1700,1700,4,PASS,PASS,PASS
22,2,2,21,32,1,20,4,1768,1768,4,PASS,PASS,PASS
22,2,2,21,32,2,19,6,1784,1784,4,PASS,PASS,PASS
22,2,2,22,32,1,21,4,1852,1852,4,PASS,PASS,PASS
22,2,2,22,32,2,20,6,1868,1868,4,PASS,PASS,PASS
22,2,2,23,32,1,22,4,1936,1936,4,PASS,PASS,PASS
22,2,2,23,32,2,21,6,1952,1952,4,PASS,PASS,PASS
22,2,2,24,32,1,23,4,2020,2020,4,PASS,PASS,PASS
22,2,2,24,32,2,22,6,2036,2036,4,PASS,PASS,PASS
22,2,3,4,32,1,3,5,428,428,3,PASS,PASS,PASS
22,2,3,4,32,2,2,7,446,446,2,PASS,PASS,PASS
22,2,3,4,32,3,1,9,472,472,1,PASS,PASS,PASS
22,2,3,5,32,1,4,5,534,534,4,PASS,PASS,PASS
22,2,3,5,32,2,3,7,552,552,3,PASS,PASS,PASS
22,2,3,5,32,3,2,9,578,578,2,PASS,PASS,PASS
22,2,3,6,32,1,5,5,640,640,4,PASS,PASS,PASS
22,2,3,6,32,2,4,7,658,658,4,PASS,PASS,PASS
22,2,3,6,32,3,3,9,684,684,3,PASS,PASS,PASS
22,2,3,7,32,1,6,5,746,746,4,PASS,PASS,PASS
22,2,3,7,32,2,5,7,764,764,4,PASS,PASS,PASS
22,2,3,7,32,3,4,9,790,790,4,PASS,PASS,PASS
22,2,3,8,32,1,7,5,852,852,4,PASS,PASS,PASS
22,2,3,8,32,2,6,7,870,870,4,PASS,PASS,PASS
22,2,3,8,32,3,5,9,896,896,4,PASS,PASS,PASS
22,2,3,9,32,1,8,5,958,958,4,PASS,PASS,PASS
22,2,3,9,32,2,7,7,976,976,4,PASS,PASS,PASS
22,2,3,9,32,3,6,9,1002,1002,4,PASS,PASS,PASS
22,2,3,10,32,1,9,5,1064,1064,4,PASS,PASS,PASS
22,2,3,10,32,2,8,7,1082,1082,4,PASS,PASS,PASS
22,2,3,10,32,3,7,9,1108,1108,4,PASS,PASS,PASS
22,2,3,11,32,1,10,5,1170,1170,4,PASS,PASS,PASS
22,2,3,11,32,2,9,7,1188,1188,4,PASS,PASS,PASS
22,2,3,11,32,3,8,9,1214,1214,4,PASS,PASS,PASS
22,2,3,12,32,1,11,5,1276,1276,4,PASS,PASS,PASS
22,2,3,12,32,2,10,7,1294,1294,4,PASS,PASS,PASS
22,2,3,12,32,3,9,9,1320,1320,4,PASS,PASS,PASS
22,2,3,13,32,1,12,5,1382,1382,4,PASS,PASS,PASS
22,2,3,13,32,2,11,7,1400,1400,4,PASS,PASS,PASS
22,2,3,13,32,3,10,9,1426,1426,4,PASS,PASS,PASS
22,2,3,14,32,1,13,5,1488,1488,4,PASS,PASS,PASS
22,2,3,14,32,2,12,7,1506,1506,4,PASS,PASS,PASS
22,2,3,14,32,3,11,9,1532,1532,4,PASS,PASS,PASS
22,2,3,15,32,1,14,5,1594,1594,4,PASS,PASS,PASS
22,2,3,15,32,2,13,7,1612,1612,4,PASS,PASS,PASS
22,2,3,15,32,3,12,9,1638,1638,4,PASS,PASS,PASS
22,2,3,16,32,1,15,5,1700,1700,4,PASS,PASS,PASS
22,2,3,16,32,2,14,7,1718,1718,4,PASS,PASS,PASS
22,2,3,16,32,3,13,9,1744,1744,4,PASS,PASS,PASS
22,2,3,17,32,1,16,5,1806,1806,4,PASS,PASS,PASS
22,2,3,17,32,2,15,7,1824,1824,4,PASS,PASS,PASS
22,2,3,17,32,3,14,9,1850,1850,4,PASS,PASS,PASS
22,2,3,18,32,1,17,5,1912,1912,4,PASS,PASS,PASS
22,2,3,18,32,2,16,7,1930,1930,4,PASS,PASS,PASS
22,2,3,18,32,3,15,9,1956,1956,4,PASS,PASS,PASS
22,2,3,19,32,1,18,5,2018,2018,4,PASS,PASS,PASS
22,2,3,19,32,2,17,7,2036,2036,4,PASS,PASS,PASS
22,2,3,19,32,3,16,9,2062,2062,4,PASS,PASS,PASS
22,2,3,20,32,1,19,5,2124,2124,4,PASS,PASS,PASS
22,2,3,20,32,2,18,7,2142,2142,4,PASS,PASS,PASS
22,2,3,20,32,3,17,9,2168,2168,4,PASS,PASS,PASS
22,2,3,21,32,1,20,5,2230,2230,4,PASS,PASS,PASS
22,2,3,21,32,2,19,7,2248,2248,4,PASS,PASS,PASS
22,2,3,21,32,3,18,9,2274,2274,4,PASS,PASS,PASS
22,2,3,22,32,1,21,5,2336,2336,4,PASS,PASS,PASS
22,2,3,22,32,2,20,7,2354,2354,4,PASS,PASS,PASS
22,2,3,22,32,3,19,9,2380,2380,4,PASS,PASS,PASS
22,2,3,23,32,1,22,5,2442,2442,4,PASS,PASS,PASS
22,2,3,23,32,2,21,7,2460,2460,4,PASS,PASS,PASS
22,2,3,23,32,3,20,9,2486,2486,4,PASS,PASS,PASS
22,2,3,24,32,1,23,5,2548,2548,4,PASS,PASS,PASS
22,2,3,24,32,2,22,7,2566,2566,4,PASS,PASS,PASS
22,2,3,24,32,3,21,9,2592,2592,4,PASS,PASS,PASS
22,3,1,4,8,1,3,4,325,325,3,PASS,PASS,PASS
22,3,1,5,8,1,4,4,404,404,4,PASS,PASS,PASS
22,3,1,6,8,1,5,4,483,483,4,PASS,PASS,PASS
22,3,1,7,8,1,6,4,562,562,4,PASS,PASS,PASS
22,3,1,8,8,1,7,4,641,641,4,PASS,PASS,PASS
22,3,1,9,8,1,8,4,720,720,4,PASS,PASS,PASS
22,3,1,10,8,1,9,4,799,799,4,PASS,PASS,PASS
22,3,1,11,8,1,10,4,878,878,4,PASS,PASS,PASS
22,3,1,12,8,1,11,4,957,957,4,PASS,PASS,PASS
22,3,1,13,8,1,12,4,1036,1036,4,PASS,PASS,PASS
22,3,1,14,8,1,13,4,1115,1115,4,PASS,PASS,PASS
22,3,1,15,8,1,14,4,1194,1194,4,PASS,PASS,PASS
22,3,1,16,8,1,15,4,1273,1273,4,PASS,PASS,PASS
22,3,1,17,8,1,16,4,1352,1352,4,PASS,PASS,PASS
22,3,1,18,8,1,17,4,1431,1431,4,PASS,PASS,PASS
22,3,1,19,8,1,18,4,1510,1510,4,PASS,PASS,PASS
22,3,1,20,8,1,19,4,1589,1589,4,PASS,PASS,PASS
22,3,1,21,8,1,20,4,1668,1668,4,PASS,PASS,PASS
22,3,1,22,8,1,21,4,1747,1747,4,PASS,PASS,PASS
22,3,1,23,8,1,22,4,1826,1826,4,PASS,PASS,PASS
22,3,1,24,8,1,23,4,1905,1905,4,PASS,PASS,PASS
22,3,2,4,16,1,3,5,413,413,3,PASS,PASS,PASS
22,3,2,4,16,2,2,8,446,446,2,PASS,PASS,PASS
22,3,2,5,32,1,4,5,514,514,4,PASS,PASS,PASS
22,3,2,5,32,2,3,8,547,547,3,PASS,PASS,PASS
22,3,2,6,32,1,5,5,615,615,4,PASS,PASS,PASS
22,3,2,6,32,2,4,8,648,648,4,PASS,PASS,PASS
22,3,2,7,32,1,6,5,716,716,4,PASS,PASS,PASS
22,3,2,7,32,2,5,8,749,749,4,PASS,PASS,PASS
22,3,2,8,32,1,7,5,817,817,4,PASS,PASS,PASS
22,3,2,8,32,2,6,8,850,850,4,PASS,PASS,PASS
22,3,2,9,32,1,8,5,918,918,4,PASS,PASS,PASS
22,3,2,9,32,2,7,8,951,951,4,PASS,PASS,PASS
22,3,2,10,32,1,9,5,1019,1019,4,PASS,PASS,PASS
22,3,2,10,32,2,8,8,1052,1052,4,PASS,PASS,PASS
22,3,2,11,32,1,10,5,1120,1120,4,PASS,PASS,PASS
22,3,2,11,32,2,9,8,1153,1153,4,PASS,PASS,PASS
22,3,2,12,32,1,11,5,1221,1221,4,PASS,PASS,PASS
22,3,2,12,32,2,10,8,1254,1254,4,PASS,PASS,PASS
22,3,2,13,32,1,12,5,1322,1322,4,PASS,PASS,PASS
22,3,2,13,32,2,11,8,1355,1355,4,PASS,PASS,PASS
22,3,2,14,32,1,13,5,1423,1423,4,PASS,PASS,PASS
22,3,2,14,32,2,12,8,1456,1456,4,PASS,PASS,PASS
22,3,2,15,32,1,14,5,1524,1524,4,PASS,PASS,PASS
22,3,2,15,32,2,13,8,1557,1557,4,PASS,PASS,PASS
22,3,2,16,32,1,15,5,1625,1625,4,PASS,PASS,PASS
22,3,2,16,32,2,14,8,1658,1658,4,PASS,PASS,PASS
22,3,2,17,32,1,16,5,1726,1726,4,PASS,PASS,PASS
22,3,2,17,32,2,15,8,1759,1759,4,PASS,PASS,PASS
22,3,2,18,32,1,17,5,1827,1827,4,PASS,PASS,PASS
22,3,2,18,32,2,16,8,1860,1860,4,PASS,PASS,PASS
22,3,2,19,32,1,18,5,1928,1928,4,PASS,PASS,PASS
22,3,2,19,32,2,17,8,1961,1961,4,PASS,PASS,PASS
22,3,2,20,32,1,19,5,2029,2029,4,PASS,PASS,PASS
22,3,2,20,32,2,18,8,2062,2062,4,PASS,PASS,PASS
22,3,2,21,32,1,20,5,2130,2130,4,PASS,PASS,PASS
22,3,2,21,32,2,19,8,2163,2163,4,PASS,PASS,PASS
22,3,2,22,32,1,21,5,2231,2231,4,PASS,PASS,PASS
22,3,2,22,32,2,20,8,2264,2264,4,PASS,PASS,PASS
22,3,2,23,32,1,22,5,2332,2332,4,PASS,PASS,PASS
22,3,2,23,32,2,21,8,2365,2365,4,PASS,PASS,PASS
22,3,2,24,32,1,23,5,2433,2433,4,PASS,PASS,PASS
22,3,2,24,32,2,22,8,2466,2466,4,PASS,PASS,PASS
22,3,3,4,32,1,3,6,501,501,3,PASS,PASS,PASS
22,3,3,4,32,2,2,9,537,537,2,PASS,PASS,PASS
22,3,3,4,32,3,1,12,591,591,1,PASS,PASS,PASS
22,3,3,5,32,1,4,6,624,624,4,PASS,PASS,PASS
22,3,3,5,32,2,3,9,660,660,3,PASS,PASS,PASS
22,3,3,5,32,3,2,12,714,714,2,PASS,PASS,PASS
22,3,3,6,32,1,5,6,747,747,4,PASS,PASS,PASS
22,3,3,6,32,2,4,9,783,783,4,PASS,PASS,PASS
22,3,3,6,32,3,3,12,837,837,3,PASS,PASS,PASS
22,3,3,7,32,1,6,6,870,870,4,PASS,PASS,PASS
22,3,3,7,32,2,5,9,906,906,4,PASS,PASS,PASS
22,3,3,7,32,3,4,12,960,960,4,PASS,PASS,PASS
22,3,3,8,32,1,7,6,993,993,4,PASS,PASS,PASS
22,3,3,8,32,2,6,9,1029,1029,4,PASS,PASS,PASS
22,3,3,8,32,3,5,12,1083,1083,4,PASS,PASS,PASS
22,3,3,9,32,1,8,6,1116,1116,4,PASS,PASS,PASS
22,3,3,9,32,2,7,9,1152,1152,4,PASS,PASS,PASS
22,3,3,9,32,3,6,12,1206,1206,4,PASS,PASS,PASS
22,3,3,10,32,1,9,6,1239,1239,4,PASS,PASS,PASS
22,3,3,10,32,2,8,9,1275,1275,4,PASS,PASS,PASS
22,3,3,10,32,3,7,12,1329,1329,4,PASS,PASS,PASS
22,3,3,11,32,1,10,6,1362,1362,4,PASS,PASS,PASS
22,3,3,11,32,2,9,9,1398,1398,4,PASS,PASS,PASS
22,3,3,11,32,3,8,12,1452,1452,4,PASS,PASS,PASS
22,3,3,12,32,1,11,6,1485,1485,4,PASS,PASS,PASS
22,3,3,12,32,2,10,9,1521,1521,4,PASS,PASS,PASS
22,3,3,12,32,3,9,12,1575,1575,4,PASS,PASS,PASS
22,3,3,13,32,1,12,6,1608,1608,4,PASS,PASS,PASS
22,3,3,13,32,2,11,9,1644,1644,4,PASS,PASS,PASS
22,3,3,13,32,3,10,12,1698,1698,4,PASS,PASS,PASS
22,3,3,14,32,1,13,6,1731,1731,4,PASS,PASS,PASS
22,3,3,14,32,2,12,9,1767,1767,4,PASS,PASS,PASS
22,3,3,14,32,3,11,12,1821,1821,4,PASS,PASS,PASS
22,3,3,15,32,1,14,6,1854,1854,4,PASS,PASS,PASS
22,3,3,15,32,2,13,9,1890,1890,4,PASS,PASS,PASS
22,3,3,15,32,3,12,12,1944,1944,4,PASS,PASS,PASS
22,3,3,16,32,1,15,6,1977,1977,4,PASS,PASS,PASS
22,3,3,16,32,2,14,9,2013,2013,4,PASS,PASS,PASS
22,3,3,16,32,3,13,12,2067,2067,4,PASS,PASS,PASS
22,3,3,17,32,1,16,6,2100,2100,4,PASS,PASS,PASS
22,3,3,17,32,2,15,9,2136,2136,4,PASS,PASS,PASS
22,3,3,17,32,3,14,12,2190,2190,4,PASS,PASS,PASS
22,3,3,18,32,1,17,6,2223,2223,4,PASS,PASS,PASS
22,3,3,18,32,2,16,9,2259,2259,4,PASS,PASS,PASS
22,3,3,18,32,3,15,12,2313,2313,4,PASS,PASS,PASS
22,3,3,19,32,1,18,6,2346,2346,4,PASS,PASS,PASS
22,3,3,19,32,2,17,9,2382,2382,4,PASS,PASS,PASS
22,3,3,19,32,3,16,12,2436,2436,4,PASS,PASS,PASS
22,3,3,20,32,1,19,6,2469,2469,4,PASS,PASS,PASS
22,3,3,20,32,2,18,9,2505,2505,4,PASS,PASS,PASS
22,3,3,20,32,3,17,12,2559,2559,4,PASS,PASS,PASS
22,3,3,21,32,1,20,6,2592,2592,4,PASS,PASS,PASS
22,3,3,21,32,2,19,9,2628,2628,4,PASS,PASS,PASS
22,3,3,21,32,3,18,12,2682,2682,4,PASS,PASS,PASS
22,3,3,22,32,1,21,6,2715,2715,4,PASS,PASS,PASS
22,3,3,22,32,2,20,9,2751,2751,4,PASS,PASS,PASS
22,3,3,22,32,3,19,12,2805,2805,4,PASS,PASS,PASS
22,3,3,23,32,1,22,6,2838,2838,4,PASS,PASS,PASS
22,3,3,23,32,2,21,9,2874,2874,4,PASS,PASS,PASS
22,3,3,23,32,3,20,12,2928,2928,4,PASS,PASS,PASS
22,3,3,24,32,1,23,6,2961,2961,4,PASS,PASS,PASS
22,3,3,24,32,2,22,9,2997,2997,4,PASS,PASS,PASS
22,3,3,24,32,3,21,12,3051,3051,4,PASS,PASS,PASS
23,1,1,4,8,1,3,2,181,181,3,PASS,PASS,PASS
23,1,1,5,8,1,4,2,226,226,4,PASS,PASS,PASS
23,1,1,6,8,1,5,2,271,271,4,PASS,PASS,PASS
23,1,1,7,8,1,6,2,316,316,4,PASS,PASS,PASS
23,1,1,8,8,1,7,2,361,361,4,PASS,PASS,PASS
23,1,1,9,8,1,8,2,406,406,4,PASS,PASS,PASS
23,1,1,10,8,1,9,2,451,451,4,PASS,PASS,PASS
23,1,1,11,8,1,10,2,496,496,4,PASS,PASS,PASS
23,1,1,12,8,1,11,2,541,541,4,PASS,PASS,PASS
23,1,1,13,8,1,12,2,586,586,4,PASS,PASS,PASS
23,1,1,14,8,1,13,2,631,631,4,PASS,PASS,PASS
23,1,1,15,8,1,14,2,676,676,4,PASS,PASS,PASS
23,1,1,16,8,1,15,2,721,721,4,PASS,PASS,PASS
23,1,1,17,8,1,16,2,766,766,4,PASS,PASS,PASS
23,1,1,18,8,1,17,2,811,811,4,PASS,PASS,PASS
23,1,1,19,8,1,18,2,856,856,4,PASS,PASS,PASS
23,1,1,20,8,1,19,2,901,901,4,PASS,PASS,PASS
23,1,1,21,8,1,20,2,946,946,4,PASS,PASS,PASS
23,1,1,22,8,1,21,2,991,991,4,PASS,PASS,PASS
23,1,1,23,8,1,22,2,1036,1036,4,PASS,PASS,PASS
23,1,1,24,8,1,23,2,1081,1081,4,PASS,PASS,PASS
23,1,2,4,8,1,3,3,273,273,3,PASS,PASS,PASS
23,1,2,4,8,2,2,4,278,278,2,PASS,PASS,PASS
23,1,2,5,8,1,4,3,341,341,4,PASS,PASS,PASS
23,1,2,5,8,2,3,4,346,346,3,PASS,PASS,PASS
23,1,2,6,8,1,5,3,409,409,4,PASS,PASS,PASS
23,1,2,6,8,2,4,4,414,414,4,PASS,PASS,PASS
23,1,2,7,16,1,6,3,477,477,4,PASS,PASS,PASS
23,1,2,7,16,2,5,4,482,482,4,PASS,PASS,PASS
23,1,2,8,16,1,7,3,545,545,4,PASS,PASS,PASS
23,1,2,8,16,2,6,4,550,550,4,PASS,PASS,PASS
23,1,2,9,16,1,8,3,613,613,4,PASS,PASS,PASS
23,1,2,9,16,2,7,4,618,618,4,PASS,PASS,PASS
23,1,2,10,16,1,9,3,681,681,4,PASS,PASS,PASS
23,1,2,10,16,2,8,4,686,686,4,PASS,PASS,PASS
23,1,2,11,16,1,10,3,749,749,4,PASS,PASS,PASS
23,1,2,11,16,2,9,4,754,754,4,PASS,PASS,PASS
23,1,2,12,16,1,11,3,817,817,4,PASS,PASS,PASS
23,1,2,12,16,2,10,4,822,822,4,PASS,PASS,PASS
23,1,2,13,16,1,12,3,885,885,4,PASS,PASS,PASS
23,1,2,13,16,2,11,4,890,890,4,PASS,PASS,PASS
23,1,2,14,16,1,13,3,953,953,4,PASS,PASS,PASS
23,1,2,14,16,2,12,4,958,958,4,PASS,PASS,PASS
23,1,2,15,16,1,14,3,1021,1021,4,PASS,PASS,PASS
23,1,2,15,16,2,13,4,1026,1026,4,PASS,PASS,PASS
23,1,2,16,16,1,15,3,1089,1089,4,PASS,PASS,PASS
23,1,2,16,16,2,14,4,1094,1094,4,PASS,PASS,PASS
23,1,2,17,16,1,16,3,1157,1157,4,PASS,PASS,PASS
23,1,2,17,16,2,15,4,1162,1162,4,PASS,PASS,PASS
23,1,2,18,16,1,17,3,1225,1225,4,PASS,PASS,PASS
23,1,2,18,16,2,16,4,1230,1230,4,PASS,PASS,PASS
23,1,2,19,16,1,18,3,1293,1293,4,PASS,PASS,PASS
23,1,2,19,16,2,17,4,1298,1298,4,PASS,PASS,PASS
23,1,2,20,16,1,19,3,1361,1361,4,PASS,PASS,PASS
23,1,2,20,16,2,18,4,1366,1366,4,PASS,PASS,PASS
23,1,2,21,16,1,20,3,1429,1429,4,PASS,PASS,PASS
23,1,2,21,16,2,19,4,1434,1434,4,PASS,PASS,PASS
23,1,2,22,16,1,21,3,1497,1497,4,PASS,PASS,PASS
23,1,2,22,16,2,20,4,1502,1502,4,PASS,PASS,PASS
23,1,2,23,16,1,22,3,1565,1565,4,PASS,PASS,PASS
23,1,2,23,16,2,21,4,1570,1570,4,PASS,PASS,PASS
23,1,2,24,16,1,23,3,1633,1633,4,PASS,PASS,PASS
23,1,2,24,16,2,22,4,1638,1638,4,PASS,PASS,PASS
23,1,3,4,16,1,3,4,365,365,3,PASS,PASS,PASS
23,1,3,4,16,2,2,5,371,371,2,PASS,PASS,PASS
23,1,3,4,16,3,1,6,379,379,1,PASS,PASS,PASS
23,1,3,5,16,1,4,4,456,456,4,PASS,PASS,PASS
23,1,3,5,16,2,3,5,462,462,3,PASS,PASS,PASS
23,1,3,5,16,3,2,6,470,470,2,PASS,PASS,PASS
23,1,3,6,32,1,5,4,547,547,4,PASS,PASS,PASS
23,1,3,6,32,2,4,5,553,553,4,PASS,PASS,PASS
23,1,3,6,32,3,3,6,561,561,3,PASS,PASS,PASS
23,1,3,7,32,1,6,4,638,638,4,PASS,PASS,PASS
23,1,3,7,32,2,5,5,644,644,4,PASS,PASS,PASS
23,1,3,7,32,3,4,6,652,652,4,PASS,PASS,PASS
23,1,3,8,32,1,7,4,729,729,4,PASS,PASS,PASS
23,1,3,8,32,2,6,5,735,735,4,PASS,PASS,PASS
23,1,3,8,32,3,5,6,743,743,4,PASS,PASS,PASS
23,1,3,9,32,1,8,4,820,820,4,PASS,PASS,PASS
23,1,3,9,32,2,7,5,826,826,4,PASS,PASS,PASS
23,1,3,9,32,3,6,6,834,834,4,PASS,PASS,PASS
23,1,3,10,32,1,9,4,911,911,4,PASS,PASS,PASS
23,1,3,10,32,2,8,5,917,917,4,PASS,PASS,PASS
23,1,3,10,32,3,7,6,925,925,4,PASS,PASS,PASS
23,1,3,11,32,1,10,4,1002,1002,4,PASS,PASS,PASS
23,1,3,11,32,2,9,5,1008,1008,4,PASS,PASS,PASS
23,1,3,11,32,3,8,6,1016,1016,4,PASS,PASS,PASS
23,1,3,12,32,1,11,4,1093,1093,4,PASS,PASS,PASS
23,1,3,12,32,2,10,5,1099,1099,4,PASS,PASS,PASS
23,1,3,12,32,3,9,6,1107,1107,4,PASS,PASS,PASS
23,1,3,13,32,1,12,4,1184,1184,4,PASS,PASS,PASS
23,1,3,13,32,2,11,5,1190,1190,4,PASS,PASS,PASS
23,1,3,13,32,3,10,6,1198,1198,4,PASS,PASS,PASS
23,1,3,14,32,1,13,4,1275,1275,4,PASS,PASS,PASS
23,1,3,14,32,2,12,5,1281,1281,4,PASS,PASS,PASS
23,1,3,14,32,3,11,6,1289,1289,4,PASS,PASS,PASS
23,1,3,15,32,1,14,4,1366,1366,4,PASS,PASS,PASS
23,1,3,15,32,2,13,5,1372,1372,4,PASS,PASS,PASS
23,1,3,15,32,3,12,6,1380,1380,4,PASS,PASS,PASS
23,1,3,16,32,1,15,4,1457,1457,4,PASS,PASS,PASS
23,1,3,16,32,2,14,5,1463,1463,4,PASS,PASS,PASS
23,1,3,16,32,3,13,6,1471,1471,4,PASS,PASS,PASS
23,1,3,17,32,1,16,4,1548,1548,4,PASS,PASS,PASS
23,1,3,17,32,2,15,5,1554,1554,4,PASS,PASS,PASS
23,1,3,17,32,3,14,6,1562,1562,4,PASS,PASS,PASS
23,1,3,18,32,1,17,4,1639,1639,4,PASS,PASS,PASS
23,1,3,18,32,2,16,5,1645,1645,4,PASS,PASS,PASS
23,1,3,18,32,3,15,6,1653,1653,4,PASS,PASS,PASS
23,1,3,19,32,1,18,4,1730,1730,4,PASS,PASS,PASS
23,1,3,19,32,2,17,5,1736,1736,4,PASS,PASS,PASS
23,1,3,19,32,3,16,6,1744,1744,4,PASS,PASS,PASS
23,1,3,20,32,1,19,4,1821,1821,4,PASS,PASS,PASS
23,1,3,20,32,2,18,5,1827,1827,4,PASS,PASS,PASS
23,1,3,20,32,3,17,6,1835,1835,4,PASS,PASS,PASS
23,1,3,21,32,1,20,4,1912,1912,4,PASS,PASS,PASS
23,1,3,21,32,2,19,5,1918,1918,4,PASS,PASS,PASS
23,1,3,21,32,3,18,6,1926,1926,4,PASS,PASS,PASS
23,1,3,22,32,1,21,4,2003,2003,4,PASS,PASS,PASS
23,1,3,22,32,2,20,5,2009,2009,4,PASS,PASS,PASS
23,1,3,22,32,3,19,6,2017,2017,4,PASS,PASS,PASS
23,1,3,23,32,1,22,4,2094,2094,4,PASS,PASS,PASS
23,1,3,23,32,2,21,5,2100,2100,4,PASS,PASS,PASS
23,1,3,23,32,3,20,6,2108,2108,4,PASS,PASS,PASS
23,1,3,24,32,1,23,4,2185,2185,4,PASS,PASS,PASS
23,1,3,24,32,2,22,5,2191,2191,4,PASS,PASS,PASS
23,1,3,24,32,3,21,6,2199,2199,4,PASS,PASS,PASS
23,2,1,4,8,1,3,3,264,264,3,PASS,PASS,PASS
23,2,1,5,8,1,4,3,329,329,4,PASS,PASS,PASS
23,2,1,6,8,1,5,3,394,394,4,PASS,PASS,PASS
23,2,1,7,8,1,6,3,459,459,4,PASS,PASS,PASS
23,2,1,8,8,1,7,3,524,524,4,PASS,PASS,PASS
23,2,1,9,8,1,8,3,589,589,4,PASS,PASS,PASS
23,2,1,10,8,1,9,3,654,654,4,PASS,PASS,PASS
23,2,1,11,8,1,10,3,719,719,4,PASS,PASS,PASS
23,2,1,12,8,1,11,3,784,784,4,PASS,PASS,PASS
23,2,1,13,8,1,12,3,849,849,4,PASS,PASS,PASS
23,2,1,14,8,1,13,3,914,914,4,PASS,PASS,PASS
23,2,1,15,8,1,14,3,979,979,4,PASS,PASS,PASS
23,2,1,16,8,1,15,3,1044,1044,4,PASS,PASS,PASS
23,2,1,17,8,1,16,3,1109,1109,4,PASS,PASS,PASS
23,2,1,18,8,1,17,3,1174,1174,4,PASS,PASS,PASS
23,2,1,19,8,1,18,3,1239,1239,4,PASS,PASS,PASS
23,2,1,20,8,1,19,3,1304,1304,4,PASS,PASS,PASS
23,2,1,21,8,1,20,3,1369,1369,4,PASS,PASS,PASS
23,2,1,22,8,1,21,3,1434,1434,4,PASS,PASS,PASS
23,2,1,23,8,1,22,3,1499,1499,4,PASS,PASS,PASS
23,2,1,24,8,1,23,3,1564,1564,4,PASS,PASS,PASS
23,2,2,4,8,1,3,4,356,356,3,PASS,PASS,PASS
23,2,2,4,8,2,2,6,372,372,2,PASS,PASS,PASS
23,2,2,5,16,1,4,4,444,444,4,PASS,PASS,PASS
23,2,2,5,16,2,3,6,460,460,3,PASS,PASS,PASS
23,2,2,6,16,1,5,4,532,532,4,PASS,PASS,PASS
23,2,2,6,16,2,4,6,548,548,4,PASS,PASS,PASS
23,2,2,7,16,1,6,4,620,620,4,PASS,PASS,PASS
23,2,2,7,16,2,5,6,636,636,4,PASS,PASS,PASS
23,2,2,8,16,1,7,4,708,708,4,PASS,PASS,PASS
23,2,2,8,16,2,6,6,724,724,4,PASS,PASS,PASS
23,2,2,9,16,1,8,4,796,796,4,PASS,PASS,PASS
23,2,2,9,16,2,7,6,812,812,4,PASS,PASS,PASS
23,2,2,10,16,1,9,4,884,884,4,PASS,PASS,PASS
23,2,2,10,16,2,8,6,900,900,4,PASS,PASS,PASS
23,2,2,11,16,1,10,4,972,972,4,PASS,PASS,PASS
23,2,2,11,16,2,9,6,988,988,4,PASS,PASS,PASS
23,2,2,12,32,1,11,4,1060,1060,4,PASS,PASS,PASS
23,2,2,12,32,2,10,6,1076,1076,4,PASS,PASS,PASS
23,2,2,13,32,1,12,4,1148,1148,4,PASS,PASS,PASS
23,2,2,13,32,2,11,6,1164,1164,4,PASS,PASS,PASS
23,2,2,14,16,1,13,4,1236,1236,4,PASS,PASS,PASS
23,2,2,14,16,2,12,6,1252,1252,4,PASS,PASS,PASS
23,2,2,15,32,1,14,4,1324,1324,4,PASS,PASS,PASS
23,2,2,15,32,2,13,6,1340,1340,4,PASS,PASS,PASS
23,2,2,16,16,1,15,4,1412,1412,4,PASS,PASS,PASS
23,2,2,16,16,2,14,6,1428,1428,4,PASS,PASS,PASS
23,2,2,17,32,1,16,4,1500,1500,4,PASS,PASS,PASS
23,2,2,17,32,2,15,6,1516,1516,4,PASS,PASS,PASS
23,2,2,18,32,1,17,4,1588,1588,4,PASS,PASS,PASS
23,2,2,18,32,2,16,6,1604,1604,4,PASS,PASS,PASS
23,2,2,19,32,1,18,4,1676,1676,4,PASS,PASS,PASS
23,2,2,19,32,2,17,6,1692,1692,4,PASS,PASS,PASS
23,2,2,20,32,1,19,4,1764,1764,4,PASS,PASS,PASS
